method,n,p,df,rho,SNR,rep,mse
LAD,200,100,1,0.5,3.0,11,126.08664674246002
LAD,200,100,1,0.5,3.0,12,117.33978729501479
LAD,200,100,1,0.5,3.0,13,81.06304406383208
LAD,200,100,1,0.5,3.0,14,111.29275908753662
LAD,200,100,1,0.5,3.0,15,105.07162995088098
LAD,200,100,1,0.5,3.0,16,108.80713254813953
LAD,200,100,1,0.5,3.0,17,93.93353873850572
LAD,200,100,1,0.5,3.0,18,116.01591809516279
LAD,200,100,1,0.5,3.0,19,112.6738665896378
Huber,200,100,1,0.5,3.0,0,0.12421752032786956
Huber,200,100,1,0.5,3.0,1,3.66314511561231
Huber,200,100,1,0.5,3.0,2,1.9185359603588314
Huber,200,100,1,0.5,3.0,3,6.750049417514891
Huber,200,100,1,0.5,3.0,4,5.485694872936633
Huber,200,100,1,0.5,3.0,5,1.1998391933600254
Huber,200,100,1,0.5,3.0,6,0.012088690495756844
Huber,200,100,1,0.5,3.0,7,1.8186416305879476
Huber,200,100,1,0.5,3.0,8,3.7185159805141095
Huber,200,100,1,0.5,3.0,9,3.460641518196146
Huber,200,100,1,0.5,3.0,10,1.6841780512518036
Huber,200,100,1,0.5,3.0,11,0.5359342426333149
Huber,200,100,1,0.5,3.0,12,1.3326541279796043
Huber,200,100,1,0.5,3.0,13,1.5529419377796618
Huber,200,100,1,0.5,3.0,14,3.022429390898314
Huber,200,100,1,0.5,3.0,15,2.8486478305977903
Huber,200,100,1,0.5,3.0,16,0.3474629503792029
Huber,200,100,1,0.5,3.0,17,0.20855429769618827
Huber,200,100,1,0.5,3.0,18,19.284634219318576
Huber,200,100,1,0.5,3.0,19,0.8009402072130625
OLS,200,100,1,0.5,5.0,0,55.55176131493611
OLS,200,100,1,0.5,5.0,1,22.803735831914846
OLS,200,100,1,0.5,5.0,2,31.389033008716286
OLS,200,100,1,0.5,5.0,3,32.48736267988379
OLS,200,100,1,0.5,5.0,4,23.958656560694404
OLS,200,100,1,0.5,5.0,5,22.748932522566466
OLS,200,100,1,0.5,5.0,6,37.21565185329097
OLS,200,100,1,0.5,5.0,7,34.96452605636927
OLS,200,100,1,0.5,5.0,8,34.97490065788447
OLS,200,100,1,0.5,5.0,9,45.50506361880563
OLS,200,100,1,0.5,5.0,10,27.41201729550755
OLS,200,100,1,0.5,5.0,11,27.509459613156757
OLS,200,100,1,0.5,5.0,12,27.808198419947754
OLS,200,100,1,0.5,5.0,13,39.63420412348928
OLS,200,100,1,0.5,5.0,14,49.00553784970989
OLS,200,100,1,0.5,5.0,15,33.16612502499424
OLS,200,100,1,0.5,5.0,16,43.18651005695422
OLS,200,100,1,0.5,5.0,17,31.888971539464766
OLS,200,100,1,0.5,5.0,18,22.997621761078666
OLS,200,100,1,0.5,5.0,19,29.99897092754952
LAD,200,100,1,0.5,5.0,0,100.3875963026408
LAD,200,100,1,0.5,5.0,1,104.17899322000193
LAD,200,100,1,0.5,5.0,2,83.28815518809097
LAD,200,100,1,0.5,5.0,3,111.35072888484306
LAD,200,100,1,0.5,5.0,4,104.32310964341367
LAD,200,100,1,0.5,5.0,5,97.2339986384971
LAD,200,100,1,0.5,5.0,6,108.85776195540463
LAD,200,100,1,0.5,5.0,7,92.08802783970849
LAD,200,100,1,0.5,5.0,8,115.89867105034311
LAD,200,100,1,0.5,5.0,9,128.4790932611207
LAD,200,100,1,0.5,5.0,10,95.32449889307956
LAD,200,100,1,0.5,5.0,11,102.53753885671779
LAD,200,100,1,0.5,5.0,12,129.38568055768025
LAD,200,100,1,0.5,5.0,13,92.85250111183856
LAD,200,100,1,0.5,5.0,14,93.2478307200032
LAD,200,100,1,0.5,5.0,15,90.84352038991001
LAD,200,100,1,0.5,5.0,16,92.06999479754253
LAD,200,100,1,0.5,5.0,17,96.26586976678418
LAD,200,100,1,0.5,5.0,18,96.20077175965095
LAD,200,100,1,0.5,5.0,19,65.96649059852518
Huber,200,100,1,0.5,5.0,0,0.0257882098877774
Huber,200,100,1,0.5,5.0,1,4.886647333994031
Huber,200,100,1,0.5,5.0,2,1.3208062749000244
Huber,200,100,1,0.5,5.0,3,0.05523136730419658
Huber,200,100,1,0.5,5.0,4,0.0073831563287348944
Huber,200,100,1,0.5,5.0,5,0.009774893630548271
Huber,200,100,1,0.5,5.0,6,1.136203154488492
Huber,200,100,1,0.5,5.0,7,1.4990874707167732
Huber,200,100,1,0.5,5.0,8,4.2478362562746135
Huber,200,100,1,0.5,5.0,9,0.010018409303830729
Huber,200,100,1,0.5,5.0,10,2.091425319003929
Huber,200,100,1,0.5,5.0,11,0.1745010661596534
Huber,200,100,1,0.5,5.0,12,1.081569595469836
Huber,200,100,1,0.5,5.0,13,2.409300059375452
Huber,200,100,1,0.5,5.0,14,1.8295679925967572
Huber,200,100,1,0.5,5.0,15,0.10638032730040092
Huber,200,100,1,0.5,5.0,16,1.5875774563220921
Huber,200,100,1,0.5,5.0,17,9.81063253782993
Huber,200,100,1,0.5,5.0,18,0.2313778862708083
Huber,200,100,1,0.5,5.0,19,1.0873703536581547
OLS,200,100,5,0.5,1.0,0,302.8026823863305
OLS,200,100,5,0.5,1.0,1,251.6740178453917
OLS,200,100,5,0.5,1.0,2,80.34595609038745
OLS,200,100,5,0.5,1.0,3,78.3861475555964
OLS,200,100,5,0.5,1.0,4,134.63477604069104
OLS,200,100,5,0.5,1.0,5,175.7965871595758
OLS,200,100,5,0.5,1.0,6,170.22137740915906
OLS,200,100,5,0.5,1.0,7,256.1853517437599
OLS,200,100,5,0.5,1.0,8,347.47617574062514
OLS,200,100,5,0.5,1.0,9,262.3625138861179
OLS,200,100,5,0.5,1.0,10,181.4029331384591
OLS,200,100,5,0.5,1.0,11,209.2582811385109
OLS,200,100,5,0.5,1.0,12,144.56771702044986
OLS,200,100,5,0.5,1.0,13,144.72441110997462
OLS,200,100,5,0.5,1.0,14,193.10764072982585
OLS,200,100,5,0.5,1.0,15,109.46174676051929
OLS,200,100,5,0.5,1.0,16,143.5849081236395
OLS,200,100,5,0.5,1.0,17,194.47900650189854
OLS,200,100,5,0.5,1.0,18,151.7317658458663
OLS,200,100,5,0.5,1.0,19,145.99877567760302
LAD,200,100,5,0.5,1.0,0,81.13210013941908
LAD,200,100,5,0.5,1.0,1,82.99461842634385
LAD,200,100,5,0.5,1.0,2,92.8406440174331
LAD,200,100,5,0.5,1.0,3,91.3104965702084
LAD,200,100,5,0.5,1.0,4,103.99232156495036
LAD,200,100,5,0.5,1.0,5,103.93483542840454
LAD,200,100,5,0.5,1.0,6,96.4926059424947
LAD,200,100,5,0.5,1.0,7,112.2000164130149
LAD,200,100,5,0.5,1.0,8,114.94936851277353
LAD,200,100,5,0.5,1.0,9,117.88906779625029
LAD,200,100,5,0.5,1.0,10,97.41959686337404
LAD,200,100,5,0.5,1.0,11,113.51731318296046
LAD,200,100,5,0.5,1.0,12,117.16252327257277
LAD,200,100,5,0.5,1.0,13,103.8924488528472
LAD,200,100,5,0.5,1.0,14,94.83079130917469
LAD,200,100,5,0.5,1.0,15,110.73434193573173
LAD,200,100,5,0.5,1.0,16,100.90237158717265
LAD,200,100,5,0.5,1.0,17,115.29055397052467
LAD,200,100,5,0.5,1.0,18,111.35648871402128
LAD,200,100,5,0.5,1.0,19,110.28196430772482
Huber,200,100,5,0.5,1.0,0,273.60060715341655
Huber,200,100,5,0.5,1.0,1,169.4090406764966
Huber,200,100,5,0.5,1.0,2,171.92110347772348
Huber,200,100,5,0.5,1.0,3,191.8898811016902
Huber,200,100,5,0.5,1.0,4,163.9421079967141
Huber,200,100,5,0.5,1.0,5,308.714687453392
Huber,200,100,5,0.5,1.0,6,182.90783281626068
Huber,200,100,5,0.5,1.0,7,162.52148286549402
Huber,200,100,5,0.5,1.0,8,205.7296475830051
Huber,200,100,5,0.5,1.0,9,181.77771502406927
Huber,200,100,5,0.5,1.0,10,126.1166456993075
Huber,200,100,5,0.5,1.0,11,140.0297147515484
Huber,200,100,5,0.5,1.0,12,167.0888731897708
Huber,200,100,5,0.5,1.0,13,236.05536311329018
Huber,200,100,5,0.5,1.0,14,154.59268842111769
Huber,200,100,5,0.5,1.0,15,287.12861589469156
Huber,200,100,5,0.5,1.0,16,194.11843067835082
Huber,200,100,5,0.5,1.0,17,180.17928182199196
Huber,200,100,5,0.5,1.0,18,153.70715174737654
Huber,200,100,5,0.5,1.0,19,163.48367589403082
OLS,200,100,5,0.5,3.0,0,36.37162374398019
OLS,200,100,5,0.5,3.0,1,30.71907872741602
OLS,200,100,5,0.5,3.0,2,54.039045154714
OLS,200,100,5,0.5,3.0,3,65.49732622256172
OLS,200,100,5,0.5,3.0,4,51.30950720104204
OLS,200,100,5,0.5,3.0,5,22.006516226420246
OLS,200,100,5,0.5,3.0,6,53.55703685681758
OLS,200,100,5,0.5,3.0,7,56.677224395250356
OLS,200,100,5,0.5,3.0,8,59.07952824309051
OLS,200,100,5,0.5,3.0,9,56.87656986337042
OLS,200,100,5,0.5,3.0,10,29.660156368899333
OLS,200,100,5,0.5,3.0,11,45.405713822747884
OLS,200,100,5,0.5,3.0,12,47.77975560628829
OLS,200,100,5,0.5,3.0,13,29.51893823988485
OLS,200,100,5,0.5,3.0,14,66.32264237334108
OLS,200,100,5,0.5,3.0,15,72.17721210142237
OLS,200,100,5,0.5,3.0,16,42.576426531766245
OLS,200,100,5,0.5,3.0,17,54.19278085270704
OLS,200,100,5,0.5,3.0,18,71.63427989642273
OLS,200,100,5,0.5,3.0,19,67.5464975390659
LAD,200,100,5,0.5,3.0,0,123.12158007057049
LAD,200,100,5,0.5,3.0,1,89.04646143370861
LAD,200,100,5,0.5,3.0,2,117.71712208907417
LAD,200,100,5,0.5,3.0,3,116.32443493122948
LAD,200,100,5,0.5,3.0,4,119.85446413187184
LAD,200,100,5,0.5,3.0,5,110.00125217218014
LAD,200,100,5,0.5,3.0,6,84.25232374827857
LAD,200,100,5,0.5,3.0,7,93.3374538952736
LAD,200,100,5,0.5,3.0,8,116.79957951307622
LAD,200,100,5,0.5,3.0,9,109.53905060815565
LAD,200,100,5,0.5,3.0,10,87.18140379440314
LAD,200,100,5,0.5,3.0,11,97.27995188046873
LAD,200,100,5,0.5,3.0,12,81.34563343602663
LAD,200,100,5,0.5,3.0,13,112.68403576221502
LAD,200,100,5,0.5,3.0,14,118.78743848045312
LAD,200,100,5,0.5,3.0,15,98.1577622002042
LAD,200,100,5,0.5,3.0,16,108.29546379360593
LAD,200,100,5,0.5,3.0,17,93.76165565176245
LAD,200,100,5,0.5,3.0,18,94.39318727829419
LAD,200,100,5,0.5,3.0,19,96.92566994758128
Huber,200,100,5,0.5,3.0,0,28.94279688707395
Huber,200,100,5,0.5,3.0,1,81.1810713286458
Huber,200,100,5,0.5,3.0,2,68.55283304739277
Huber,200,100,5,0.5,3.0,3,46.75225390418586
Huber,200,100,5,0.5,3.0,4,75.32429606473107
Huber,200,100,5,0.5,3.0,5,55.271782912308666
Huber,200,100,5,0.5,3.0,6,27.046486784677104
Huber,200,100,5,0.5,3.0,7,82.82496012605023
Huber,200,100,5,0.5,3.0,8,73.70567665748243
Huber,200,100,5,0.5,3.0,9,90.53371205592569
Huber,200,100,5,0.5,3.0,10,56.49815358824815
Huber,200,100,5,0.5,3.0,11,71.5407025949801
Huber,200,100,5,0.5,3.0,12,49.434493900596756
Huber,200,100,5,0.5,3.0,13,66.86194706010514
Huber,200,100,5,0.5,3.0,14,72.55640349220215
Huber,200,100,5,0.5,3.0,15,35.0485615005158
Huber,200,100,5,0.5,3.0,16,69.36906602613439
Huber,200,100,5,0.5,3.0,17,51.29981793431562
Huber,200,100,5,0.5,3.0,18,38.029070204891916
Huber,200,100,5,0.5,3.0,19,86.59030497643755
OLS,200,100,5,0.5,5.0,0,21.79751094342512
OLS,200,100,5,0.5,5.0,1,43.36167892296769
OLS,200,100,5,0.5,5.0,2,43.2651685574131
OLS,200,100,5,0.5,5.0,3,21.98963451543029
OLS,200,100,5,0.5,5.0,4,38.10253597515932
OLS,200,100,5,0.5,5.0,5,37.11839635481868
OLS,200,100,5,0.5,5.0,6,16.98600508650875
OLS,200,100,5,0.5,5.0,7,34.07281299392143
OLS,200,100,5,0.5,5.0,8,28.16328033333271
OLS,200,100,5,0.5,5.0,9,35.14985722841817
OLS,200,100,5,0.5,5.0,10,40.98468267036996
OLS,200,100,5,0.5,5.0,11,28.860663737508638
OLS,200,100,5,0.5,5.0,12,29.108276474388436
OLS,200,100,5,0.5,5.0,13,26.59713085063319
OLS,200,100,5,0.5,5.0,14,21.81306101352675
OLS,200,100,5,0.5,5.0,15,33.43737888026287
OLS,200,100,5,0.5,5.0,16,26.722028929424106
OLS,200,100,5,0.5,5.0,17,32.3394533112049
OLS,200,100,5,0.5,5.0,18,31.652534571635133
OLS,200,100,5,0.5,5.0,19,27.439142475799677
LAD,200,100,5,0.5,5.0,0,98.51785855638502
LAD,200,100,5,0.5,5.0,1,108.5758304959519
LAD,200,100,5,0.5,5.0,2,98.69200566527846
LAD,200,100,5,0.5,5.0,3,87.22299597457761
LAD,200,100,5,0.5,5.0,4,86.19791167521952
LAD,200,100,5,0.5,5.0,5,123.06272152752717
LAD,200,100,5,0.5,5.0,6,88.4082800049535
LAD,200,100,5,0.5,5.0,7,113.9485801007845
LAD,200,100,5,0.5,5.0,8,107.70548004610976
LAD,200,100,5,0.5,5.0,9,131.02963449287796
LAD,200,100,5,0.5,5.0,10,84.96334685179716
LAD,200,100,5,0.5,5.0,11,83.40459107006664
LAD,200,100,5,0.5,5.0,12,106.05937430827309
LAD,200,100,5,0.5,5.0,13,99.82586988762951
LAD,200,100,5,0.5,5.0,14,88.52209135025275
LAD,200,100,5,0.5,5.0,15,94.57258136691499
LAD,200,100,5,0.5,5.0,16,85.0287346031973
LAD,200,100,5,0.5,5.0,17,98.25810263534635
LAD,200,100,5,0.5,5.0,18,115.88710619622584
LAD,200,100,5,0.5,5.0,19,85.31533129257555
Huber,200,100,5,0.5,5.0,0,33.55648441240782
Huber,200,100,5,0.5,5.0,1,25.327080854004354
Huber,200,100,5,0.5,5.0,2,32.898208874852436
Huber,200,100,5,0.5,5.0,3,26.69772582356531
Huber,200,100,5,0.5,5.0,4,26.31938759924722
Huber,200,100,5,0.5,5.0,5,30.33971836427881
Huber,200,100,5,0.5,5.0,6,70.02574815650347
Huber,200,100,5,0.5,5.0,7,31.59278499592876
Huber,200,100,5,0.5,5.0,8,36.99339857125311
Huber,200,100,5,0.5,5.0,9,33.90391734486371
Huber,200,100,5,0.5,5.0,10,33.0090827576395
Huber,200,100,5,0.5,5.0,11,32.118901351913976
Huber,200,100,5,0.5,5.0,12,25.320082282911795
Huber,200,100,5,0.5,5.0,13,27.12799219385099
Huber,200,100,5,0.5,5.0,14,41.896360905910605
Huber,200,100,5,0.5,5.0,15,26.306444478843986
Huber,200,100,5,0.5,5.0,16,39.275706268925916
Huber,200,100,5,0.5,5.0,17,28.525561733061576
Huber,200,100,5,0.5,5.0,18,23.98348541208675
Huber,200,100,5,0.5,5.0,19,24.144284093975816
OLS,200,100,10,0.5,1.0,0,182.58310047013555
OLS,200,100,10,0.5,1.0,1,222.33870787229125
OLS,200,100,10,0.5,1.0,2,222.84847782818858
OLS,200,100,10,0.5,1.0,3,167.042147333366
OLS,200,100,10,0.5,1.0,4,100.16009225992092
OLS,200,100,10,0.5,1.0,5,164.45847960132514
OLS,200,100,10,0.5,1.0,6,133.80715437551507
OLS,200,100,10,0.5,1.0,7,93.14753512181522
OLS,200,100,10,0.5,1.0,8,128.5094103717455
OLS,200,100,10,0.5,1.0,9,154.0697976279627
OLS,200,100,10,0.5,1.0,10,240.16893283586222
OLS,200,100,10,0.5,1.0,11,83.9916875889508
OLS,200,100,10,0.5,1.0,12,203.1625531822538
OLS,200,100,10,0.5,1.0,13,147.45957591162784
OLS,200,100,10,0.5,1.0,14,250.80695876949488
OLS,200,100,10,0.5,1.0,15,226.08575278396083
OLS,200,100,10,0.5,1.0,16,139.14524043862073
OLS,200,100,10,0.5,1.0,17,148.9101036634635
OLS,200,100,10,0.5,1.0,18,173.6998296392679
OLS,200,100,10,0.5,1.0,19,187.64920243213965
LAD,200,100,10,0.5,1.0,0,87.6898377162863
LAD,200,100,10,0.5,1.0,1,91.60905631665956
LAD,200,100,10,0.5,1.0,2,88.39392686143154
LAD,200,100,10,0.5,1.0,3,120.05711923774474
LAD,200,100,10,0.5,1.0,4,94.06816200212803
LAD,200,100,10,0.5,1.0,5,96.71431999664823
LAD,200,100,10,0.5,1.0,6,108.78834995826627
LAD,200,100,10,0.5,1.0,7,125.45141665743034
LAD,200,100,10,0.5,1.0,8,94.6547926339523
LAD,200,100,10,0.5,1.0,9,102.21209227622806
LAD,200,100,10,0.5,1.0,10,103.59745591148747
LAD,200,100,10,0.5,1.0,11,88.41370690152608
LAD,200,100,10,0.5,1.0,12,78.51876511661698
LAD,200,100,10,0.5,1.0,13,92.41855891737661
LAD,200,100,10,0.5,1.0,14,116.73445527088904
LAD,200,100,10,0.5,1.0,15,102.9930310116698
LAD,200,100,10,0.5,1.0,16,117.43606687901033
LAD,200,100,10,0.5,1.0,17,118.64019064377423
LAD,200,100,10,0.5,1.0,18,108.06591778263139
LAD,200,100,10,0.5,1.0,19,77.51662286445838
Huber,200,100,10,0.5,1.0,0,163.7986977755698
Huber,200,100,10,0.5,1.0,1,168.35940470987057
Huber,200,100,10,0.5,1.0,2,151.6130178411018
Huber,200,100,10,0.5,1.0,3,305.1393831249836
Huber,200,100,10,0.5,1.0,4,201.2955471448077
Huber,200,100,10,0.5,1.0,5,176.18439053362042
Huber,200,100,10,0.5,1.0,6,190.32821605981803
Huber,200,100,10,0.5,1.0,7,270.0796628813629
Huber,200,100,10,0.5,1.0,8,322.4961203390483
Huber,200,100,10,0.5,1.0,9,160.38737138644106
Huber,200,100,10,0.5,1.0,10,217.31205963693304
Huber,200,100,10,0.5,1.0,11,292.0670718636349
Huber,200,100,10,0.5,1.0,12,178.9199492111765
Huber,200,100,10,0.5,1.0,13,392.8077075116958
Huber,200,100,10,0.5,1.0,14,182.6365076808289
Huber,200,100,10,0.5,1.0,15,154.23872415068436
Huber,200,100,10,0.5,1.0,16,198.74867978012202
Huber,200,100,10,0.5,1.0,17,172.78613394377524
Huber,200,100,10,0.5,1.0,18,153.5149218582075
Huber,200,100,10,0.5,1.0,19,160.33135123509462
OLS,200,100,10,0.5,3.0,0,47.60225098937872
OLS,200,100,10,0.5,3.0,1,51.675108654529986
OLS,200,100,10,0.5,3.0,2,67.1924307700931
OLS,200,100,10,0.5,3.0,3,42.058581835767484
OLS,200,100,10,0.5,3.0,4,88.87123351297791
OLS,200,100,10,0.5,3.0,5,65.8836724186721
OLS,200,100,10,0.5,3.0,6,62.45529078493502
OLS,200,100,10,0.5,3.0,7,34.7428928089242
OLS,200,100,10,0.5,3.0,8,59.22010141531022
OLS,200,100,10,0.5,3.0,9,75.68664891575466
OLS,200,100,10,0.5,3.0,10,51.15424564213893
OLS,200,100,10,0.5,3.0,11,76.61014290622327
OLS,200,100,10,0.5,3.0,12,52.75253520677956
OLS,200,100,10,0.5,3.0,13,47.05986454749051
OLS,200,100,10,0.5,3.0,14,55.01680183320099
OLS,200,100,10,0.5,3.0,15,40.43131807187347
OLS,200,100,10,0.5,3.0,16,68.87655056443377
OLS,200,100,10,0.5,3.0,17,52.91441868757545
OLS,200,100,10,0.5,3.0,18,75.08662510964858
OLS,200,100,10,0.5,3.0,19,54.289135035098745
LAD,200,100,10,0.5,3.0,0,92.8598585725938
LAD,200,100,10,0.5,3.0,1,84.06966413972707
LAD,200,100,10,0.5,3.0,2,76.54456491549819
LAD,200,100,10,0.5,3.0,3,82.31264179122635
LAD,200,100,10,0.5,3.0,4,104.42282840896533
LAD,200,100,10,0.5,3.0,5,88.89288520780433
LAD,200,100,10,0.5,3.0,6,76.50710191057686
LAD,200,100,10,0.5,3.0,7,82.05864809554151
LAD,200,100,10,0.5,3.0,8,86.25223786454748
LAD,200,100,10,0.5,3.0,9,86.68151803884115
LAD,200,100,10,0.5,3.0,10,94.20309994169571
LAD,200,100,10,0.5,3.0,11,94.92298241977265
LAD,200,100,10,0.5,3.0,12,109.77708027948792
LAD,200,100,10,0.5,3.0,13,114.70452933316062
LAD,200,100,10,0.5,3.0,14,87.61780372286324
LAD,200,100,10,0.5,3.0,15,113.89405608287967
LAD,200,100,10,0.5,3.0,16,102.80981143044882
LAD,200,100,10,0.5,3.0,17,98.17067223738586
LAD,200,100,10,0.5,3.0,18,97.95950905303206
LAD,200,100,10,0.5,3.0,19,98.39467483558107
Huber,200,100,10,0.5,3.0,0,78.70546964329789
Huber,200,100,10,0.5,3.0,1,67.25955822421132
Huber,200,100,10,0.5,3.0,2,41.44372993687376
Huber,200,100,10,0.5,3.0,3,71.14190125353142
Huber,200,100,10,0.5,3.0,4,87.89796553193857
Huber,200,100,10,0.5,3.0,5,71.11377052249242
Huber,200,100,10,0.5,3.0,6,72.18284793373954
Huber,200,100,10,0.5,3.0,7,86.00400478228624
Huber,200,100,10,0.5,3.0,8,64.1697822191199
Huber,200,100,10,0.5,3.0,9,99.3450701377973
Huber,200,100,10,0.5,3.0,10,111.94917950443244
Huber,200,100,10,0.5,3.0,11,89.45789230929853
Huber,200,100,10,0.5,3.0,12,81.39683673342479
Huber,200,100,10,0.5,3.0,13,50.774716734883164
Huber,200,100,10,0.5,3.0,14,98.33339472917511
Huber,200,100,10,0.5,3.0,15,94.30228133936747
Huber,200,100,10,0.5,3.0,16,38.297122568196556
Huber,200,100,10,0.5,3.0,17,55.16901196454035
Huber,200,100,10,0.5,3.0,18,88.15539830381726
Huber,200,100,10,0.5,3.0,19,61.51111387380534
OLS,200,100,10,0.5,5.0,0,28.106501693824747
OLS,200,100,10,0.5,5.0,1,53.85043923058242
OLS,200,100,10,0.5,5.0,2,21.06816971453076
OLS,200,100,10,0.5,5.0,3,34.22081659828077
OLS,200,100,10,0.5,5.0,4,25.6245340381608
OLS,200,100,10,0.5,5.0,5,26.425537659885862
OLS,200,100,10,0.5,5.0,6,32.98666835841022
OLS,200,100,10,0.5,5.0,7,17.776448064874913
OLS,200,100,10,0.5,5.0,8,44.20556979587671
OLS,200,100,10,0.5,5.0,9,22.690740613206625
OLS,200,100,10,0.5,5.0,10,35.532472029052656
OLS,200,100,10,0.5,5.0,11,29.401432762831202
OLS,200,100,10,0.5,5.0,12,31.984984319801985
OLS,200,100,10,0.5,5.0,13,24.442034359487103
OLS,200,100,10,0.5,5.0,14,64.881375045517
OLS,200,100,10,0.5,5.0,15,32.638551837454735
OLS,200,100,10,0.5,5.0,16,33.01997083945417
OLS,200,100,10,0.5,5.0,17,48.899682132741376
OLS,200,100,10,0.5,5.0,18,20.72094782916904
OLS,200,100,10,0.5,5.0,19,33.323122665846384
LAD,200,100,10,0.5,5.0,0,100.7181098449263
LAD,200,100,10,0.5,5.0,1,89.56295954897088
LAD,200,100,10,0.5,5.0,2,105.29954769327948
LAD,200,100,10,0.5,5.0,3,136.74643013078935
LAD,200,100,10,0.5,5.0,4,83.11025734428974
LAD,200,100,10,0.5,5.0,5,99.98480590298693
LAD,200,100,10,0.5,5.0,6,92.2842615223799
LAD,200,100,10,0.5,5.0,7,86.65041480965125
LAD,200,100,10,0.5,5.0,8,98.51602734843067
LAD,200,100,10,0.5,5.0,9,95.45734742941738
LAD,200,100,10,0.5,5.0,10,124.39454873555286
LAD,200,100,10,0.5,5.0,11,87.68036653009864
LAD,200,100,10,0.5,5.0,12,88.02111409548635
LAD,200,100,10,0.5,5.0,13,97.9654693581754
LAD,200,100,10,0.5,5.0,14,87.16978005288645
LAD,200,100,10,0.5,5.0,15,92.61332553236791
LAD,200,100,10,0.5,5.0,16,94.91425532728441
LAD,200,100,10,0.5,5.0,17,108.32841341779925
LAD,200,100,10,0.5,5.0,18,102.02459293739973
LAD,200,100,10,0.5,5.0,19,101.74446933633799
Huber,200,100,10,0.5,5.0,0,23.81813488461355
Huber,200,100,10,0.5,5.0,1,39.29863102165771
Huber,200,100,10,0.5,5.0,2,35.70620173907949
Huber,200,100,10,0.5,5.0,3,35.60409033138911
Huber,200,100,10,0.5,5.0,4,49.788242116614455
Huber,200,100,10,0.5,5.0,5,46.03438486483856
Huber,200,100,10,0.5,5.0,6,48.82153194877378
Huber,200,100,10,0.5,5.0,7,26.379457298995927
Huber,200,100,10,0.5,5.0,8,27.148650437929202
Huber,200,100,10,0.5,5.0,9,21.838704137168097
Huber,200,100,10,0.5,5.0,10,34.09083402835903
Huber,200,100,10,0.5,5.0,11,71.93331532684871
Huber,200,100,10,0.5,5.0,12,25.207626504079066
Huber,200,100,10,0.5,5.0,13,24.776153432766293
Huber,200,100,10,0.5,5.0,14,55.64797298957131
Huber,200,100,10,0.5,5.0,15,51.367521081122156
Huber,200,100,10,0.5,5.0,16,28.866209444774828
Huber,200,100,10,0.5,5.0,17,24.085686069156527
Huber,200,100,10,0.5,5.0,18,61.56185322197257
Huber,200,100,10,0.5,5.0,19,32.107675852866684
OLS,200,100,1,0.8,1.0,0,347.41629423687505
OLS,200,100,1,0.8,1.0,1,220.2788500773996
OLS,200,100,1,0.8,1.0,2,367.4719415624953
OLS,200,100,1,0.8,1.0,3,439.46021655862904
OLS,200,100,1,0.8,1.0,4,455.72849178551854
OLS,200,100,1,0.8,1.0,5,346.69915824659853
OLS,200,100,1,0.8,1.0,6,473.56626717601534
OLS,200,100,1,0.8,1.0,7,298.7296965939318
OLS,200,100,1,0.8,1.0,8,516.2475651200449
OLS,200,100,1,0.8,1.0,9,319.54443342096766
OLS,200,100,1,0.8,1.0,10,523.1752182972988
OLS,200,100,1,0.8,1.0,11,289.51819330942953
OLS,200,100,1,0.8,1.0,12,533.3462241102917
OLS,200,100,1,0.8,1.0,13,350.3069892940389
OLS,200,100,1,0.8,1.0,14,806.9833998770605
OLS,200,100,1,0.8,1.0,15,283.59570854093346
OLS,200,100,1,0.8,1.0,16,808.5627805440837
OLS,200,100,1,0.8,1.0,17,426.09170631529634
OLS,200,100,1,0.8,1.0,18,461.38002812623824
OLS,200,100,1,0.8,1.0,19,388.7923309135837
LAD,200,100,1,0.8,1.0,0,108.75084923252948
LAD,200,100,1,0.8,1.0,1,135.51842038929425
LAD,200,100,1,0.8,1.0,2,81.67834883486108
LAD,200,100,1,0.8,1.0,3,102.57551561639325
LAD,200,100,1,0.8,1.0,4,100.69691222162274
LAD,200,100,1,0.8,1.0,5,102.43426871340498
LAD,200,100,1,0.8,1.0,6,120.48748710472378
LAD,200,100,1,0.8,1.0,7,111.98022531437809
LAD,200,100,1,0.8,1.0,8,108.72508135910171
LAD,200,100,1,0.8,1.0,9,120.24267937924472
LAD,200,100,1,0.8,1.0,10,132.82615799123997
LAD,200,100,1,0.8,1.0,11,113.4905116266126
LAD,200,100,1,0.8,1.0,12,91.8371168484873
LAD,200,100,1,0.8,1.0,13,102.15437385346794
LAD,200,100,1,0.8,1.0,14,89.0143589341845
LAD,200,100,1,0.8,1.0,15,106.31206223625497
LAD,200,100,1,0.8,1.0,16,99.58802540578093
LAD,200,100,1,0.8,1.0,17,100.95922269433538
LAD,200,100,1,0.8,1.0,18,94.6911431502782
LAD,200,100,1,0.8,1.0,19,100.33658773119483
Huber,200,100,1,0.8,1.0,0,66.91159363093273
Huber,200,100,1,0.8,1.0,1,152.48210105735353
Huber,200,100,1,0.8,1.0,2,16.61240108868414
Huber,200,100,1,0.8,1.0,3,51.91868169746654
Huber,200,100,1,0.8,1.0,4,18.186057254078182
Huber,200,100,1,0.8,1.0,5,21.06865528175287
Huber,200,100,1,0.8,1.0,6,0.6843162290795708
Huber,200,100,1,0.8,1.0,7,33.97241412598474
Huber,200,100,1,0.8,1.0,8,5.52212387929384
